web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671567161-2312;https://www.benzin-preis.ch/suche?next=330;"Ruedi Rüssel

Auerstr. 34, 9442 Berneck";Bleifrei;30.11.2008;1,420 sFr;
1671567164-2313;https://www.benzin-preis.ch/suche?next=329;"Celsa

Schwarzseestr. 7, 1735 Giffers";Bleifrei;22.05.2017;1,420 sFr;
1671567166-2314;https://www.benzin-preis.ch/suche?next=328;"Migrol

Im Schnegg 1, 8810 Horgen";Bleifrei;29.12.2020;1,420 sFr;1,870 sFr
1671567168-2315;https://www.benzin-preis.ch/suche?next=327;"Agrola

, 6016 Hellbühl";Bleifrei;14.08.2015;1,420 sFr;
1671567170-2316;https://www.benzin-preis.ch/suche?next=326;"Avia

Seestr. 340, 8810 Horgen";Bleifrei;18.12.2020;1,420 sFr;1,870 sFr
1671567172-2317;https://www.benzin-preis.ch/suche?next=325;"Hess AG

Turnierstrasse, 3124 Belpberg";Bleifrei;12.12.2020;1,420 sFr;1,900 sFr
1671567174-2318;https://www.benzin-preis.ch/suche?next=324;"G Rippepi

Via Francesco Borromini 3, 6850 Mendrisio";Bleifrei;10.04.2017;1,420 sFr;
1671567176-2319;https://www.benzin-preis.ch/suche?next=323;"Minor prezzo

Via Laveggio 12, 6850 Mendrisio";Bleifrei;10.04.2017;1,420 sFr;
1671567178-2320;https://www.benzin-preis.ch/suche?next=322;"the Brooklyn AG

Seestrasse 18, 8810 Horgen";Bleifrei;29.12.2020;1,420 sFr;1,870 sFr
1671567180-2321;https://www.benzin-preis.ch/suche?next=321;"Tancadi-Tankstelle Pino

Stradun, 7162 Tavanasa";Bleifrei;02.02.2021;1,420 sFr;1,790 sFr
1671567182-2322;https://www.benzin-preis.ch/suche?next=320;"Migrol

Waldibrücke , 6032 Emmen";Bleifrei;09.10.2016;1,420 sFr;
1671567184-2323;https://www.benzin-preis.ch/suche?next=319;"Avia

Buchserstr. 66, 5000 Aarau";Bleifrei;14.11.2020;1,420 sFr;1,920 sFr
1671567186-2324;https://www.benzin-preis.ch/suche?next=318;"Avia

Bernerstr. Nord 182, 8064 Zürich";Bleifrei;31.07.2020;1,420 sFr;1,920 sFr
1671567188-2325;https://www.benzin-preis.ch/suche?next=317;"Ruedi Rüssel

Schwamendingenstr. 106 , 8000 Zürich";Bleifrei;05.08.2017;1,420 sFr;1,960 sFr
1671567191-2326;https://www.benzin-preis.ch/suche?next=316;"Bösch Garage

Hauptstr. 11, 8274 Tägerwilen";Bleifrei;30.10.2016;1,420 sFr;
1671567193-2327;https://www.benzin-preis.ch/suche?next=315;"Ruedi Rüssel

Gysulastr. 1, 5000 Aarau";Bleifrei;15.12.2020;1,420 sFr;1,900 sFr
1671567195-2328;https://www.benzin-preis.ch/suche?next=314;"Migrol

Zugerstr. 5, 6030 Ebikon";Bleifrei;13.08.2020;1,420 sFr;1,920 sFr
1671567197-2329;https://www.benzin-preis.ch/suche?next=313;"Migrol

Luzernstr. 17, 6030 Ebikon";Bleifrei;13.08.2020;1,420 sFr;1,920 sFr
1671567199-2330;https://www.benzin-preis.ch/suche?next=312;"Avia

Baselstr. 22, 4147 Aesch BL";Bleifrei;14.06.2017;1,415 sFr;
1671567201-2331;https://www.benzin-preis.ch/suche?next=311;"Th. Willy AG

Zürcherstr. 145, 8952 Schlieren";Bleifrei;27.12.2020;1,410 sFr;1,860 sFr
1671567203-2332;https://www.benzin-preis.ch/suche?next=310;"BP Tankstelle

Badenerstr. 16, 5442 Fislisbach";Bleifrei;11.12.2020;1,410 sFr;1,890 sFr
1671567206-2333;https://www.benzin-preis.ch/suche?next=309;"Fredis Tankstelle

Oltnerstr. 6, 5014 Gretzenbach";Bleifrei;02.01.2020;1,410 sFr;1,780 sFr
1671567208-2334;https://www.benzin-preis.ch/suche?next=308;"Migrol

MMM Rheinpark , 9430 St. Margrethen SG";Bleifrei;14.09.2020;1,410 sFr;1,910 sFr
1671567210-2335;https://www.benzin-preis.ch/suche?next=307;"Post Tankstelle

Alleestr. 26, 3703 Aeschi b. Spiez";Bleifrei;18.09.2020;1,410 sFr;1,910 sFr
1671567212-2336;https://www.benzin-preis.ch/suche?next=306;"Avia

Via Cantonale 51, 6983 Magliaso";Bleifrei;11.04.2017;1,410 sFr;
1671567214-2337;https://www.benzin-preis.ch/suche?next=305;"Migrol

Schmidtli, 6314 Neuägeri";Bleifrei;22.10.2020;1,410 sFr;1,910 sFr
1671567216-2338;https://www.benzin-preis.ch/suche?next=304;"Garage S.Kocher

Grand-Rue 3, 2616 Renan BE";Bleifrei;23.03.2017;1,410 sFr;
1671567218-2339;https://www.benzin-preis.ch/suche?next=303;"Tamoil

Hauptstr. 44, 6315 Oberägeri";Bleifrei;12.12.2020;1,410 sFr;1,890 sFr
1671567220-2340;https://www.benzin-preis.ch/suche?next=302;"Aviamat Tankstelle

Oberstr. 137, 9000 St. Gallen";Bleifrei;05.08.2020;1,410 sFr;1,910 sFr
1671567283-2341;https://www.benzin-preis.ch/suche?next=301;"Coop

St. Gallerstr. 52, 9400 Rorschach";Bleifrei;05.08.2020;1,410 sFr;1,910 sFr
1671567285-2342;https://www.benzin-preis.ch/suche?next=300;"Garage Hotz Sa

Rue de la Promenade 10, 2105 Travers";Bleifrei;17.10.2016;1,410 sFr;
1671567287-2343;https://www.benzin-preis.ch/suche?next=299;"Taxon

Schmiedengasse 1, 4710 Balsthal";Bleifrei;27.11.2020;1,410 sFr;1,890 sFr
1671567289-2344;https://www.benzin-preis.ch/suche?next=298;"Coop

Bernstrasse 31, 3506 Grosshöchstetten";Bleifrei;29.12.2020;1,410 sFr;1,860 sFr
1671567291-2345;https://www.benzin-preis.ch/suche?next=297;"Avia

Hüttnerstr. 25, 8824 Schönenberg ZH";Bleifrei;15.10.2020;1,410 sFr;1,910 sFr
1671567293-2346;https://www.benzin-preis.ch/suche?next=296;"Agrola

Hüttnerstr. 10, 8824 Schönenberg ZH";Bleifrei;15.10.2020;1,410 sFr;1,910 sFr
1671567295-2347;https://www.benzin-preis.ch/suche?next=295;"Tank im Rank - Ihre persönliche Tankstelle im Dorf!

Zürcherstr. 14, 8917 Oberlunkhofen";Bleifrei;14.10.2020;1,410 sFr;1,910 sFr
1671567297-2348;https://www.benzin-preis.ch/suche?next=294;"Oil!

Tschachenstr. 1, 8752 Näfels";Bleifrei;22.11.2020;1,410 sFr;1,910 sFr
1671567299-2349;https://www.benzin-preis.ch/suche?next=293;"Midland

Brühlstr. 328, 5732 Zetzwil";Bleifrei;17.02.2021;1,410 sFr;1,720 sFr
1671567302-2350;https://www.benzin-preis.ch/suche?next=292;"Josef Gut AG

Rieden 1, 6370 Stans";Bleifrei;27.12.2020;1,410 sFr;1,860 sFr
1671567307-2351;https://www.benzin-preis.ch/suche?next=291;"Shell

Bahnhofstrasse, 6020 Emmenbrücke";Bleifrei;20.05.2016;1,410 sFr;
1671567309-2352;https://www.benzin-preis.ch/suche?next=290;"Gioia

Via Cantonale 32, 6805 Mezzovico";Bleifrei;29.07.2015;1,410 sFr;
1671567312-2353;https://www.benzin-preis.ch/suche?next=289;"Coop

Badenerstrasse 812, 8048 Zürich";Bleifrei;02.12.2020;1,410 sFr;1,890 sFr
1671567314-2354;https://www.benzin-preis.ch/suche?next=288;"Agrola

Burgstr. 11, 8880 Walenstadt";Bleifrei;14.12.2020;1,410 sFr;1,890 sFr
1671567316-2355;https://www.benzin-preis.ch/suche?next=287;"Migrol

Amriswilerstr. 52, 9314 Steinebrunn";Bleifrei;12.02.2020;1,410 sFr;1,800 sFr
1671567318-2356;https://www.benzin-preis.ch/suche?next=286;"BP

Zentralstr. 54 , 5610 Wohlen AG";Bleifrei;26.11.2020;1,410 sFr;1,890 sFr
1671567321-2357;https://www.benzin-preis.ch/suche?next=285;"Migrol

Lochackerstrasse 7, 8423 Embrach-Embraport";Bleifrei;21.12.2020;1,410 sFr;1,860 sFr
1671567323-2358;https://www.benzin-preis.ch/suche?next=284;"Coop Pronto

Maihofstr. 101, 6006 Luzern";Bleifrei;29.12.2020;1,410 sFr;1,860 sFr
1671567325-2359;https://www.benzin-preis.ch/suche?next=283;"Avia

Industriestrasse 2, 8307 Effretikon";Bleifrei;08.08.2016;1,405 sFr;
1671567327-2360;https://www.benzin-preis.ch/suche?next=282;"Scheiweiler Garagen AG

Allenwindenstrasse 10, 8832 Wollerau";Bleifrei;15.10.2020;1,400 sFr;1,900 sFr
1671567329-2361;https://www.benzin-preis.ch/suche?next=281;"Migrol Auto Servizio

MMM Centro, 6592 S. Antonino";Bleifrei;09.10.2016;1,400 sFr;
1671567331-2362;https://www.benzin-preis.ch/suche?next=280;"Hergol

Stanserstrasse 11, 6362 Stansstad";Bleifrei;27.12.2020;1,400 sFr;1,850 sFr
1671567333-2363;https://www.benzin-preis.ch/suche?next=279;"Agrola 

St. Gallerstr. 6, 8352 Elsau";Bleifrei;29.04.2016;1,400 sFr;
1671567335-2364;https://www.benzin-preis.ch/suche?next=278;"Autocenter Mels AG

Zeughausstrasse 18, 8887 Mels";Bleifrei;16.11.2020;1,400 sFr;1,900 sFr
1671567337-2365;https://www.benzin-preis.ch/suche?next=277;"Avia

Moosstr. 6, 9030 Abtwil SG";Bleifrei;26.12.2020;1,400 sFr;1,850 sFr
1671567339-2366;https://www.benzin-preis.ch/suche?next=276;"Coop

Hochbergerstrasse 60, 4057 Basel";Bleifrei;04.12.2020;1,400 sFr;1,880 sFr
1671567343-2367;https://www.benzin-preis.ch/suche?next=275;"Avia

Luzernstr. 42, 4556 Aeschi SO";Bleifrei;25.01.2021;1,400 sFr;1,770 sFr
1671567345-2368;https://www.benzin-preis.ch/suche?next=274;"Socar

Luzernstr. 17, 4552 Derendingen";Bleifrei;09.01.2021;1,400 sFr;1,800 sFr
1671567347-2369;https://www.benzin-preis.ch/suche?next=273;"Socar

Riedhofstr. 57, 8408 Winterthur";Bleifrei;21.04.2016;1,400 sFr;
1671567349-2370;https://www.benzin-preis.ch/suche?next=272;"Agrola Eglingen

Laupenstr. 2, 8638 Goldingen";Bleifrei;14.09.2020;1,400 sFr;1,900 sFr
1671567351-2371;https://www.benzin-preis.ch/suche?next=271;"Garage Wyder

Wangen 30, 8127 Forch";Bleifrei;24.04.2016;1,400 sFr;
1671567353-2372;https://www.benzin-preis.ch/suche?next=270;"Auto Rueger AG

Hauptstr. 5, 3860 Meiringen";Bleifrei;14.09.2020;1,400 sFr;1,900 sFr
1671567356-2373;https://www.benzin-preis.ch/suche?next=269;"Agip

PFOLONG, 3954 Leukerbad";Bleifrei;18.08.2020;1,400 sFr;1,900 sFr
1671567357-2374;https://www.benzin-preis.ch/suche?next=268;"BP Tankstelle Heiden

Rosentalstrasse 1, 9410 Heiden";Bleifrei;11.12.2020;1,400 sFr;1,880 sFr
1671567359-2375;https://www.benzin-preis.ch/suche?next=267;"Freie Tankstelle

Ecke Oberalp-/Gürtelstrasse, 7000 Chur";Bleifrei;11.05.2020;1,400 sFr;1,920 sFr
1671567361-2376;https://www.benzin-preis.ch/suche?next=266;"Eni

Luzernstr. 4, 4552 Derendingen";Bleifrei;09.01.2021;1,400 sFr;1,800 sFr
1671567364-2377;https://www.benzin-preis.ch/suche?next=265;"NASA TS GmbH

Bederstrasse 85, 8002 Zürich";Bleifrei;27.05.2016;1,400 sFr;
1671567366-2378;https://www.benzin-preis.ch/suche?next=264;"Tamoil

Schwarzenburgstr. 112, 3097 Liebefeld";Bleifrei;23.01.2015;1,400 sFr;
1671567368-2379;https://www.benzin-preis.ch/suche?next=263;"Avia

A. Quiquerez 14, 2800 Delémont";Bleifrei;21.05.2020;1,400 sFr;1,920 sFr
1671567370-2380;https://www.benzin-preis.ch/suche?next=262;Sägestrasse 36a, 3550 Langnau i. E.;Bleifrei;29.11.2015;1,400 sFr;
1671567372-2381;https://www.benzin-preis.ch/suche?next=261;"Avia Basel

Hochbergerstr. 50, 4057 Basel";Bleifrei;23.12.2020;1,400 sFr;1,850 sFr
1671567374-2382;https://www.benzin-preis.ch/suche?next=260;"Molkerei Biedermann AG

Schützengütlistr. 2, 9220 Bischofszell";Bleifrei;25.07.2020;1,400 sFr;1,900 sFr
1671567376-2383;https://www.benzin-preis.ch/suche?next=259;"Eni

Via San Gottardo, 6943 Vezia";Bleifrei;23.05.2020;1,400 sFr;1,920 sFr
1671567379-2384;https://www.benzin-preis.ch/suche?next=258;"BP Service Telli AG

Neumattstr. 9, 5000 Aarau";Bleifrei;14.12.2020;1,400 sFr;1,880 sFr
1671567381-2385;https://www.benzin-preis.ch/suche?next=257;"Socar

Via San Gottardo, 6943 Vezia";Bleifrei;23.05.2020;1,400 sFr;1,920 sFr
1671567384-2386;https://www.benzin-preis.ch/suche?next=256;"Socar

Hauptstr. 37, 5502 Hunzenschwil";Bleifrei;23.11.2020;1,400 sFr;1,900 sFr
1671567386-2387;https://www.benzin-preis.ch/suche?next=255;"Lazzaroni R. & M.

Via delle Scuole 49, 6900 Lugano";Bleifrei;04.05.2016;1,399 sFr;
1671567388-2388;https://www.benzin-preis.ch/suche?next=254;"Ruedi Rüssel

Ottenbacherstr. 1, 8909 Zwillikon";Bleifrei;22.10.2020;1,399 sFr;1,899 sFr
1671567390-2389;https://www.benzin-preis.ch/suche?next=253;"Socar

Rikonerstr. 20, 8307 Effretikon";Bleifrei;08.08.2016;1,395 sFr;
1671567392-2390;https://www.benzin-preis.ch/suche?next=252;"Avia

Hauptstr. 98, 9430 St. Margrethen SG";Bleifrei;16.11.2020;1,390 sFr;1,890 sFr
1671567394-2391;https://www.benzin-preis.ch/suche?next=251;"Euro Service

Via Cantonale 42, 6983 Magliaso";Bleifrei;11.04.2017;1,390 sFr;
1671567396-2392;https://www.benzin-preis.ch/suche?next=250;"Ruedi Rüssel

Lindenallee 15, 4710 Balsthal";Bleifrei;28.01.2021;1,390 sFr;1,760 sFr
1671567398-2393;https://www.benzin-preis.ch/suche?next=249;"Auto Brunner

Steinenbergweg 580a, 4717 Mümliswil";Bleifrei;14.06.2017;1,390 sFr;
1671567400-2394;https://www.benzin-preis.ch/suche?next=248;"Agrola

Eisenbahnstrasse, 8730 Uznach";Bleifrei;14.11.2020;1,390 sFr;1,890 sFr
1671567403-2395;https://www.benzin-preis.ch/suche?next=247;"Avia

Konstanzerstr. 86, 9500 Wil SG";Bleifrei;26.12.2020;1,390 sFr;1,840 sFr
1671567404-2396;https://www.benzin-preis.ch/suche?next=246;"Kolly

Aergerastr. 45, 1735 Giffers";Bleifrei;22.05.2017;1,390 sFr;
1671567406-2397;https://www.benzin-preis.ch/suche?next=245;"Migrol

Kradolfstr. 54, 8583 Sulgen";Bleifrei;18.06.2020;1,390 sFr;1,890 sFr
1671567409-2398;https://www.benzin-preis.ch/suche?next=244;"Avia

Dammstr. 7a, 9240 Uzwil";Bleifrei;26.12.2020;1,390 sFr;1,840 sFr
1671567411-2399;https://www.benzin-preis.ch/suche?next=243;"Midland

Landstr. 73, 5412 Gebenstorf";Bleifrei;12.12.2015;1,390 sFr;
1671567413-2400;https://www.benzin-preis.ch/suche?next=242;"Migrol

Zürcherstr. 35, 4052 Basel";Bleifrei;01.12.2020;1,390 sFr;1,870 sFr
1671567415-2401;https://www.benzin-preis.ch/suche?next=241;"Avia

Zollplatz 7, 5322 Koblenz";Bleifrei;17.03.2020;1,390 sFr;1,860 sFr
1671567417-2402;https://www.benzin-preis.ch/suche?next=240;"Migrol

Wasgenring 57, 4000 Basel";Bleifrei;23.12.2020;1,390 sFr;1,840 sFr
1671567419-2403;https://www.benzin-preis.ch/suche?next=239;"Emil Frey AG

Badenerstr. 600, 8000 Zürich";Bleifrei;14.12.2020;1,390 sFr;1,870 sFr
1671567421-2404;https://www.benzin-preis.ch/suche?next=238;"AGROLA Top-Shop Gossau

Tannenbergstr. 7, 8625 Gossau ZH";Bleifrei;07.05.2020;1,390 sFr;1,910 sFr
1671567423-2405;https://www.benzin-preis.ch/suche?next=237;"Garage Stifter

Rikonerstr. 26, 8307 Effretikon";Bleifrei;08.08.2016;1,390 sFr;
1671567425-2406;https://www.benzin-preis.ch/suche?next=236;"Migrol

Vogelsangstr. 1 , 8307 Effretikon";Bleifrei;23.07.2020;1,390 sFr;1,890 sFr
1671567428-2407;https://www.benzin-preis.ch/suche?next=235;"Coop Pronto

Mellingerstr. 160, 5400 Baden";Bleifrei;29.12.2020;1,390 sFr;1,840 sFr
1671567430-2408;https://www.benzin-preis.ch/suche?next=234;"Socar

Haafpüntstr. 5, 8233 Bargen SH";Bleifrei;01.05.2020;1,390 sFr;1,910 sFr
1671567432-2409;https://www.benzin-preis.ch/suche?next=233;"Tankstelle Bigler

Langnaustrasse 36, 3532 Zäziwil";Bleifrei;23.12.2020;1,390 sFr;1,840 sFr
1671567434-2410;https://www.benzin-preis.ch/suche?next=232;"Denoth Handels AG

Talstrasse 22, 7562 Samnaun-Compatsch";Bleifrei;15.12.2022;1,390 sFr;1,390 sFr
1671567436-2411;https://www.benzin-preis.ch/suche?next=231;"LANDI Wetzikon-Seegräben

Motorenstr. 87, 8620 Wetzikon ZH";Bleifrei;17.12.2020;1,390 sFr;1,840 sFr
1671567438-2412;https://www.benzin-preis.ch/suche?next=230;"Avia

Hauptstr. 20, 9214 Kradolf-Schönenb.";Bleifrei;18.06.2020;1,390 sFr;1,890 sFr
1671567440-2413;https://www.benzin-preis.ch/suche?next=229;"Agrola 

Hauptstr. 3, 9214 Kradolf-Schönenb.";Bleifrei;18.06.2020;1,390 sFr;1,890 sFr
1671567442-2414;https://www.benzin-preis.ch/suche?next=228;"Avia

Oberdorfstr. 8, 8640 Hinwil";Bleifrei;17.12.2020;1,385 sFr;1,835 sFr
1671567444-2415;https://www.benzin-preis.ch/suche?next=227;"Heis.ch

Via Principale, 7741 S. Carlo GR";Bleifrei;01.11.2020;1,380 sFr;1,880 sFr
1671567446-2416;https://www.benzin-preis.ch/suche?next=226;"Tamoil

Spiezstr. 10, 3645 Gwatt (Thun)";Bleifrei;06.10.2016;1,380 sFr;
1671567449-2417;https://www.benzin-preis.ch/suche?next=225;"Garage Rossi

Sant'Antonio, 7742 Poschiavo";Bleifrei;01.11.2020;1,380 sFr;1,880 sFr
1671567451-2418;https://www.benzin-preis.ch/suche?next=224;"Garage Bernina 

Via du Curtin , 7742 Poschiavo";Bleifrei;01.11.2020;1,380 sFr;1,880 sFr
1671567453-2419;https://www.benzin-preis.ch/suche?next=223;"D. Formolli

Via di Curtin, 7742 Poschiavo";Bleifrei;01.11.2020;1,380 sFr;1,880 sFr
1671567456-2420;https://www.benzin-preis.ch/suche?next=222;"Rozoil

Rotzloch 10, 6362 Stansstad";Bleifrei;27.12.2020;1,380 sFr;1,830 sFr
1671567458-2421;https://www.benzin-preis.ch/suche?next=221;"ZST AG

Mellingerstr. 216, 5405 Dättwil";Bleifrei;20.11.2020;1,380 sFr;1,880 sFr
1671567460-2422;https://www.benzin-preis.ch/suche?next=220;"Tamoil

Mellingerstr. 208, 5405 Baden";Bleifrei;20.11.2020;1,380 sFr;1,880 sFr
1671567462-2423;https://www.benzin-preis.ch/suche?next=219;"Garage Wirz

Netzenstrasse 8, 4450 Sissach";Bleifrei;29.12.2020;1,380 sFr;1,830 sFr
1671567464-2424;https://www.benzin-preis.ch/suche?next=218;"Shell Turtmann

Kantonsstrasse, 3946 Turtmann";Bleifrei;18.08.2020;1,380 sFr;1,880 sFr
1671567466-2425;https://www.benzin-preis.ch/suche?next=217;"Coop Pronto

Standstr. 42, 3000 Bern";Bleifrei;24.10.2020;1,380 sFr;1,880 sFr
1671567469-2426;https://www.benzin-preis.ch/suche?next=216;"Ruedi Rüssel

Winterthurerstr. 451, 8000 Zürich";Bleifrei;28.04.2020;1,380 sFr;1,900 sFr
1671567471-2427;https://www.benzin-preis.ch/suche?next=215;"BP

Hofwiesenstr. 268, 8000 Zürich";Bleifrei;11.12.2020;1,380 sFr;1,860 sFr
1671567473-2428;https://www.benzin-preis.ch/suche?next=214;"Häusermann

Vogelsangstr. 15, 8307 Effretikon";Bleifrei;08.08.2016;1,380 sFr;
1671567475-2429;https://www.benzin-preis.ch/suche?next=213;"Agip

Kerzersstr. 28, 3225 Müntschemier";Bleifrei;01.05.2017;1,380 sFr;
1671567477-2430;https://www.benzin-preis.ch/suche?next=212;"Coop

Talgut-Zentrum 19, 3063 Ittigen";Bleifrei;24.10.2020;1,380 sFr;1,880 sFr
1671567479-2431;https://www.benzin-preis.ch/suche?next=211;"Avia

Tera Bianca, 6535 Roveredo GR";Bleifrei;21.10.2016;1,380 sFr;
1671567481-2432;https://www.benzin-preis.ch/suche?next=210;"Ruedi Rüssel

Schwarzenburgstr. 241, 3098 Köniz";Bleifrei;01.07.2016;1,380 sFr;
1671567483-2433;https://www.benzin-preis.ch/suche?next=209;"Piccadilly

Via Cantonale, 6595 Riazzino";Bleifrei;19.10.2020;1,380 sFr;1,880 sFr
1671567485-2434;https://www.benzin-preis.ch/suche?next=208;"BP Service Volkiland

Grabenwisstr. 1, 8604 Volketswil";Bleifrei;22.12.2020;1,380 sFr;1,830 sFr
1671567487-2435;https://www.benzin-preis.ch/suche?next=207;"Migrol

Unterdorfstr. 5, 4244 Röschenz";Bleifrei;13.08.2020;1,370 sFr;1,870 sFr
1671567489-2436;https://www.benzin-preis.ch/suche?next=206;"Coop

Eymattstrasse 15, 3027 Bern";Bleifrei;24.10.2020;1,370 sFr;1,870 sFr
1671567491-2437;https://www.benzin-preis.ch/suche?next=205;"AVIA

Fellerstrasse 28, 3027 Bern";Bleifrei;05.04.2016;1,370 sFr;
1671567493-2438;https://www.benzin-preis.ch/suche?next=204;"Shell

Fellerstrasse 33, 3027 Bern";Bleifrei;05.04.2016;1,370 sFr;
1671567495-2439;https://www.benzin-preis.ch/suche?next=203;"BP

Via R. Leoncavallo 64, 6614 Brissago";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567497-2440;https://www.benzin-preis.ch/suche?next=202;"Piccardilly

Via R. Leoncavallo 62, 6614 Brissago";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567500-2441;https://www.benzin-preis.ch/suche?next=201;"Eni

Le Reymond 8, 2300 La Chaux-de-Fonds";Bleifrei;05.04.2016;1,370 sFr;
1671567502-2442;https://www.benzin-preis.ch/suche?next=200;"Eni

Via R. Leoncavallo 46, 6614 Brissago";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567504-2443;https://www.benzin-preis.ch/suche?next=199;"Eni

Via Cantonale, 6622 Ronco sopra Ascona";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567506-2444;https://www.benzin-preis.ch/suche?next=198;"Avia

Zugerstr. 12, 5620 Bremgarten AG";Bleifrei;15.12.2020;1,370 sFr;1,850 sFr
1671567508-2445;https://www.benzin-preis.ch/suche?next=197;"Eni

Zugerstr. 5, 5621 Zufikon";Bleifrei;15.10.2020;1,370 sFr;1,870 sFr
1671567510-2446;https://www.benzin-preis.ch/suche?next=196;"Tamoil

Via Cantonale, 6595 Riazzino";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567512-2447;https://www.benzin-preis.ch/suche?next=195;"Agip

Via San Gottardo, 6596 Gordola";Bleifrei;19.10.2020;1,370 sFr;1,870 sFr
1671567514-2448;https://www.benzin-preis.ch/suche?next=194;"Jubin

Route de Courgenay, 2900 Porrentruy";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567516-2449;https://www.benzin-preis.ch/suche?next=193;"BP

Rickenstr. 40, 8737 Gommiswald";Bleifrei;02.12.2020;1,370 sFr;1,850 sFr
1671567518-2450;https://www.benzin-preis.ch/suche?next=192;"Migrol

Wilerstr. 7, 9602 Bazenheid";Bleifrei;23.07.2020;1,370 sFr;1,870 sFr
1671567520-2451;https://www.benzin-preis.ch/suche?next=191;"Coop

Route de Courgenay 18, 2900 Porrentruy";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567523-2452;https://www.benzin-preis.ch/suche?next=190;"Jubin

rte Berne 13, 1530 Payerne";Bleifrei;03.12.2020;1,370 sFr;1,850 sFr
1671567525-2453;https://www.benzin-preis.ch/suche?next=189;"Station Paupe

Rue Martin Burrus 2, 2926 Boncourt";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567527-2454;https://www.benzin-preis.ch/suche?next=188;"Station Paupe

Route de France 27, 2926 Boncourt";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567529-2455;https://www.benzin-preis.ch/suche?next=187;"Jubin

Route du Jura 9, 2926 Boncourt";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567531-2456;https://www.benzin-preis.ch/suche?next=186;"Jubin

Route du Jura 26, 2926 Boncourt";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567533-2457;https://www.benzin-preis.ch/suche?next=185;"Jubin

Route de Boncourt 6W, 2923 Courtemaîche";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567535-2458;https://www.benzin-preis.ch/suche?next=184;"ShellTony.ch / Shelltankstelle Glis 

Gliserallee 135 , 3902 Glis";Bleifrei;09.08.2020;1,370 sFr;1,870 sFr
1671567537-2459;https://www.benzin-preis.ch/suche?next=183;"Shell

Rue Xavier Stockmar 6, 2900 Porrentruy";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567539-2460;https://www.benzin-preis.ch/suche?next=182;"Mazout

Route de Courgenay, 2952 Cornol";Bleifrei;21.05.2020;1,370 sFr;1,890 sFr
1671567542-2461;https://www.benzin-preis.ch/suche?next=181;Sagestrasse 15, 3550 Langnau i. E.;Bleifrei;29.11.2015;1,370 sFr;
1671567544-2462;https://www.benzin-preis.ch/suche?next=180;Bäraustrasse 16a, 3550 Langnau i. E.;Bleifrei;29.11.2015;1,370 sFr;
1671567547-2463;https://www.benzin-preis.ch/suche?next=179;"Rothen GmbH

Bielstrasse 2, 3053 Münchenbuchsee";Bleifrei;23.03.2016;1,369 sFr;
1671567549-2464;https://www.benzin-preis.ch/suche?next=178;"Bernhard Automobile AG

Wässerwiesenstrasse 95, 8408 Winterthur";Bleifrei;26.12.2020;1,369 sFr;1,819 sFr
1671567552-2465;https://www.benzin-preis.ch/suche?next=177;"Avia Mächler + Zürcher

Spitalweg 4, 8853 Lachen SZ";Bleifrei;22.11.2020;1,369 sFr;1,869 sFr
1671567554-2466;https://www.benzin-preis.ch/suche?next=176;"ECSA

Via Cantonale, 6817 Maroggia";Bleifrei;04.05.2016;1,360 sFr;
1671567557-2467;https://www.benzin-preis.ch/suche?next=175;"Oeltrans AG

Brünigstrasse 34, 6074 Giswil";Bleifrei;19.11.2020;1,360 sFr;1,860 sFr
1671567559-2468;https://www.benzin-preis.ch/suche?next=174;"Garage im Winkel AG

Seestr. 137, 8703 Erlenbach ZH";Bleifrei;13.11.2020;1,360 sFr;1,860 sFr
1671567562-2469;https://www.benzin-preis.ch/suche?next=173;"Ferrari Center

Via Principale, 7743 Brusio";Bleifrei;01.11.2020;1,360 sFr;1,860 sFr
1671567564-2470;https://www.benzin-preis.ch/suche?next=172;"heis.ch

La Pergola, 7743 Brusio";Bleifrei;01.11.2020;1,360 sFr;1,860 sFr
1671567566-2471;https://www.benzin-preis.ch/suche?next=171;"Jaunpass-Garage Matti

Bifang 315A, 3766 Boltigen";Bleifrei;03.01.2021;1,360 sFr;1,760 sFr
1671567568-2472;https://www.benzin-preis.ch/suche?next=170;"Garage Berger

Thunstrasse 96, 3415 Schafhausen i. E.";Bleifrei;24.12.2020;1,360 sFr;1,810 sFr
1671567570-2473;https://www.benzin-preis.ch/suche?next=169;"Migrol

Hauptstrasse 63, 4563 Gerlafingen";Bleifrei;22.12.2020;1,360 sFr;1,810 sFr
