web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671567877-2098;https://www.benzin-preis.ch/suche-kanton?next=554;"Piccadilly

Via Stefano Franscini, 6850 Mendrisio";Diesel;10.04.2017;1,530 sFr;
1671567880-2099;https://www.benzin-preis.ch/suche-kanton?next=553;"BP

Schlappinstr., 7252 Klosters Dorf";Diesel;08.11.2015;1,530 sFr;
1671567882-2100;https://www.benzin-preis.ch/suche-kanton?next=552;"BP

Via Campagna Adorna, 6852 Genestrerio";Diesel;10.04.2017;1,530 sFr;
1671567884-2101;https://www.benzin-preis.ch/suche-kanton?next=551;"Agip

Via Gaggiolo 26, 6855 Stabio";Diesel;10.04.2017;1,530 sFr;
1671567887-2102;https://www.benzin-preis.ch/suche-kanton?next=550;"Migrol Service

Wehntalerstr. 387 , 8000 Zürich";Diesel;26.11.2020;1,530 sFr;2,157 sFr
1671567888-2103;https://www.benzin-preis.ch/suche-kanton?next=549;"AVIA

Mythen-Quai 353, 8038 Zürich Wollishofen";Diesel;24.09.2015;1,530 sFr;
1671567890-2104;https://www.benzin-preis.ch/suche-kanton?next=548;"BP

Mythen-Quai 320, 8038 Zürich";Diesel;24.09.2015;1,530 sFr;
1671567892-2105;https://www.benzin-preis.ch/suche-kanton?next=547;"Tamoil

Schulstr. 3, 4663 Aarburg";Diesel;17.09.2017;1,530 sFr;2,267 sFr
1671567895-2106;https://www.benzin-preis.ch/suche-kanton?next=546;"Socar

Seestrasse 562, 8000 Zürich";Diesel;24.09.2015;1,530 sFr;
1671567897-2107;https://www.benzin-preis.ch/suche-kanton?next=545;"Rudolf Guenthardt AG

Seestr. 89, 8700 Küsnacht ZH";Diesel;22.07.2020;1,530 sFr;2,177 sFr
1671567900-2108;https://www.benzin-preis.ch/suche-kanton?next=544;"Coop

Route de Soleure 60, 2740 Moutier";Diesel;29.12.2020;1,530 sFr;2,127 sFr
1671567902-2109;https://www.benzin-preis.ch/suche-kanton?next=543;"Avia

Riedhofstr. 2 , 8804 Au ZH";Diesel;24.09.2015;1,530 sFr;
1671567905-2110;https://www.benzin-preis.ch/suche-kanton?next=542;"Wyss Tankstelle

Talwiesenstr. 178, 8055 Zürich";Diesel;17.01.2021;1,530 sFr;2,047 sFr
1671567907-2111;https://www.benzin-preis.ch/suche-kanton?next=541;"AVIA Shop-Tankstelle

Harbernstrasse 1, 8112 Otelfingen";Diesel;20.11.2020;1,530 sFr;2,177 sFr
1671567909-2112;https://www.benzin-preis.ch/suche-kanton?next=540;"Tamoil

Route du Grand-St-Bernard, 1921 Martigny-Croix";Diesel;09.10.2015;1,530 sFr;
1671567911-2113;https://www.benzin-preis.ch/suche-kanton?next=539;"Coop Pronto

Route du Grand-St-Bernard, 1933 Sembrancher";Diesel;09.10.2015;1,530 sFr;
1671567913-2114;https://www.benzin-preis.ch/suche-kanton?next=538;"Eni

Via Cantonale, 6934 Bioggio";Diesel;11.04.2017;1,530 sFr;
1671567915-2115;https://www.benzin-preis.ch/suche-kanton?next=537;"Supermarche

Chatelard Frontiere, 1925 Le Châtelard VS";Diesel;09.10.2015;1,530 sFr;
1671567917-2116;https://www.benzin-preis.ch/suche-kanton?next=536;"Eni

Route du Soleil, 1921 Martigny-Croix";Diesel;09.10.2015;1,530 sFr;
1671567919-2117;https://www.benzin-preis.ch/suche-kanton?next=535;"Eni

Via Valletta 9, 6883 Novazzano";Diesel;10.04.2017;1,530 sFr;
1671567922-2118;https://www.benzin-preis.ch/suche-kanton?next=534;"Coop Pronto

Rue du Levant 96, 1920 Martigny";Diesel;09.10.2015;1,530 sFr;
1671567924-2119;https://www.benzin-preis.ch/suche-kanton?next=533;"Piccadilly

Via Canova 7, 6852 Genestrerio";Diesel;10.04.2017;1,530 sFr;
1671567926-2120;https://www.benzin-preis.ch/suche-kanton?next=532;"Avia

Schiesserhof, 8756 Mitlödi";Diesel;24.05.2009;1,530 sFr;
1671567928-2121;https://www.benzin-preis.ch/suche-kanton?next=531;"Eni

Via Canova, 6850 Mendrisio";Diesel;10.04.2017;1,530 sFr;
1671567930-2122;https://www.benzin-preis.ch/suche-kanton?next=530;"Garage Touring

Dorfstr., 3924 St. Niklaus VS";Diesel;24.08.2017;1,530 sFr;2,157 sFr
1671567932-2123;https://www.benzin-preis.ch/suche-kanton?next=529;"Socar Küsnacht

Seestr. 156, 8700 Küsnacht ZH";Diesel;22.07.2020;1,530 sFr;2,177 sFr
1671567934-2124;https://www.benzin-preis.ch/suche-kanton?next=528;"Facchi

Via Cantonale, 6672 Gordevio";Diesel;04.03.2018;1,530 sFr;2,207 sFr
1671567936-2125;https://www.benzin-preis.ch/suche-kanton?next=527;"Kehrli Jean-Pierre

rte Allaman 106, 1170 Aubonne";Diesel;14.12.2020;1,530 sFr;2,157 sFr
1671567938-2126;https://www.benzin-preis.ch/suche-kanton?next=526;"Shell

Route de Lausanne 345, 1293 Bellevue";Diesel;15.12.2020;1,530 sFr;1,527 sFr
1671567941-2127;https://www.benzin-preis.ch/suche-kanton?next=525;"Migrol

Seefeldquai 3, 8000 Zürich";Diesel;18.08.2020;1,530 sFr;2,177 sFr
1671567943-2128;https://www.benzin-preis.ch/suche-kanton?next=524;"Shell

Horneggstr. 3, 8000 Zürich";Diesel;22.07.2020;1,530 sFr;2,177 sFr
1671567945-2129;https://www.benzin-preis.ch/suche-kanton?next=523;"Socar

Seestr. 139, 8700 Küsnacht ZH";Diesel;22.07.2020;1,530 sFr;2,177 sFr
1671567948-2130;https://www.benzin-preis.ch/suche-kanton?next=522;"TopCC

Fuchsbühelstr., 9470 Buchs SG";Diesel;19.11.2020;1,530 sFr;2,177 sFr
1671567950-2131;https://www.benzin-preis.ch/suche-kanton?next=521;"Simond

avenue de Gilamont 24, 1800 Vevey";Diesel;01.04.2017;1,530 sFr;
1671567952-2132;https://www.benzin-preis.ch/suche-kanton?next=520;"Benzin Discount Suhr

Bernstrasse West 62, 5034 Suhr";Diesel;06.01.2021;1,530 sFr;2,077 sFr
1671567954-2133;https://www.benzin-preis.ch/suche-kanton?next=519;"Avia

Bahnhofstr. 57, 9320 Arbon";Diesel;26.12.2020;1,530 sFr;2,127 sFr
1671567956-2134;https://www.benzin-preis.ch/suche-kanton?next=518;"Shell

Zugerstr. 82, 6330 Cham";Diesel;17.04.2020;1,530 sFr;2,167 sFr
1671567959-2135;https://www.benzin-preis.ch/suche-kanton?next=517;"Migrol Service Herblingen 

Stüdliackerstrasse 4 , 8207 Schaffhausen";Diesel;21.12.2020;1,530 sFr;2,127 sFr
1671567961-2136;https://www.benzin-preis.ch/suche-kanton?next=516;"Pneu Fuchs

Lachenstr. 10, 4123 Allschwil";Diesel;10.02.2017;1,530 sFr;
1671567963-2137;https://www.benzin-preis.ch/suche-kanton?next=515;"Zürichsee Automobile AG

Seestr. 163, 8704 Herrliberg";Diesel;22.07.2020;1,529 sFr;2,176 sFr
1671567965-2138;https://www.benzin-preis.ch/suche-kanton?next=514;"Scall

Brüggstrasse 40, 2500 Biel/Bienne";Diesel;20.06.2020;1,525 sFr;2,172 sFr
1671567967-2139;https://www.benzin-preis.ch/suche-kanton?next=513;"Avia

Via Campagna Adorna 13, 6850 Mendrisio";Diesel;10.04.2017;1,520 sFr;
1671567969-2140;https://www.benzin-preis.ch/suche-kanton?next=512;"Ruedi Rüssel

Aarauerstr. 14, 4656 Starrkirch-Wil";Diesel;17.09.2017;1,520 sFr;2,257 sFr
1671567971-2141;https://www.benzin-preis.ch/suche-kanton?next=511;"Landi

Dammstrasse, 4500 Solothurn";Diesel;07.02.2021;1,520 sFr;2,007 sFr
1671567973-2142;https://www.benzin-preis.ch/suche-kanton?next=510;"Avia

Hauptstr. 67, 4444 Rümlingen";Diesel;14.06.2017;1,520 sFr;
1671567975-2143;https://www.benzin-preis.ch/suche-kanton?next=509;"Agip

Hauptstr. 33, 4441 Thürnen";Diesel;14.06.2017;1,520 sFr;
1671567977-2144;https://www.benzin-preis.ch/suche-kanton?next=508;"Avia

Rheinstr. 107, 4410 Liestal";Diesel;18.11.2020;1,520 sFr;2,167 sFr
1671567979-2145;https://www.benzin-preis.ch/suche-kanton?next=507;"Migrol Tankstelle

Barblanstr. 30, 7000 Chur";Diesel;16.11.2020;1,520 sFr;2,167 sFr
1671567981-2146;https://www.benzin-preis.ch/suche-kanton?next=506;"Coop

Hausimollstrasse 3, 4622 Egerkingen";Diesel;25.11.2020;1,520 sFr;2,147 sFr
1671567984-2147;https://www.benzin-preis.ch/suche-kanton?next=505;"Migrol

Hauptstrasse 29, 5043 Holziken";Diesel;14.06.2017;1,520 sFr;2,167 sFr
1671567986-2148;https://www.benzin-preis.ch/suche-kanton?next=504;"Avia

Zugerstr. 77, 6314 Unterägeri";Diesel;22.10.2020;1,520 sFr;2,167 sFr
1671567988-2149;https://www.benzin-preis.ch/suche-kanton?next=503;"coop Pronto

Rugenparkstr. 19, 3800 Interlaken";Diesel;28.11.2020;1,520 sFr;2,147 sFr
1671567990-2150;https://www.benzin-preis.ch/suche-kanton?next=502;"BP

Zugerstr. 33, 6314 Unterägeri";Diesel;22.10.2020;1,520 sFr;2,167 sFr
1671567992-2151;https://www.benzin-preis.ch/suche-kanton?next=501;"Garage Faes AG

Kirchenfeldstr. 6, 5727 Oberkulm";Diesel;01.08.2019;1,520 sFr;1,987 sFr
1671567994-2152;https://www.benzin-preis.ch/suche-kanton?next=500;"Avia

Köllikerstr. 30, 5745 Safenwil";Diesel;14.06.2017;1,520 sFr;
1671567996-2153;https://www.benzin-preis.ch/suche-kanton?next=499;"Migrol

Weiacherstr. 57, 8427 Rorbas";Diesel;21.12.2020;1,520 sFr;2,117 sFr
1671567998-2154;https://www.benzin-preis.ch/suche-kanton?next=498;"Coop

Eymattstrasse 15, 3027 Bern";Diesel;24.10.2020;1,520 sFr;2,167 sFr
1671568001-2155;https://www.benzin-preis.ch/suche-kanton?next=497;"Avia

Bernstr. 39, 4665 Oftringen";Diesel;03.10.2017;1,520 sFr;2,227 sFr
1671568003-2156;https://www.benzin-preis.ch/suche-kanton?next=496;"Vögtlin Meyer AG

Hauptstr. , 4446 Buckten";Diesel;14.06.2017;1,520 sFr;
1671568005-2157;https://www.benzin-preis.ch/suche-kanton?next=495;"Remo Schmid AG

Passwangstr. 45, 4226 Breitenbach";Diesel;14.06.2017;1,520 sFr;
1671568007-2158;https://www.benzin-preis.ch/suche-kanton?next=494;"Shell

Wehntalerstrasse 4, 8157 Dielsdorf";Diesel;11.11.2020;1,520 sFr;2,167 sFr
1671568009-2159;https://www.benzin-preis.ch/suche-kanton?next=493;"Coop Pronto

Zürichstr. 114, 8134 Adliswil";Diesel;21.10.2020;1,520 sFr;1,520 sFr
1671568011-2160;https://www.benzin-preis.ch/suche-kanton?next=492;"Garage Graf

Ergolzstrasse 36 , 4460 Gelterkinden";Diesel;27.11.2016;1,520 sFr;
1671568013-2161;https://www.benzin-preis.ch/suche-kanton?next=491;"Coop Pronto

Sissacherstrasse 24, 4460 Gelterkinden";Diesel;10.12.2016;1,520 sFr;
1671568015-2162;https://www.benzin-preis.ch/suche-kanton?next=490;"Avia

Kantonsstr. 2, 7252 Klosters Dorf";Diesel;28.06.2020;1,520 sFr;2,167 sFr
1671568017-2163;https://www.benzin-preis.ch/suche-kanton?next=489;"Avia

Dalvazza, 7240 Küblis";Diesel;28.06.2020;1,520 sFr;2,167 sFr
1671568019-2164;https://www.benzin-preis.ch/suche-kanton?next=488;"BP

Mariahilfstr. 1, 1712 Tafers";Diesel;22.05.2017;1,520 sFr;
1671568021-2165;https://www.benzin-preis.ch/suche-kanton?next=487;"Tamoil

Landstr. 187, 5430 Wettingen";Diesel;29.12.2020;1,520 sFr;2,117 sFr
1671568023-2166;https://www.benzin-preis.ch/suche-kanton?next=486;"Avia

Landstr. 8, 8112 Otelfingen";Diesel;20.11.2020;1,520 sFr;2,167 sFr
1671568025-2167;https://www.benzin-preis.ch/suche-kanton?next=485;"Agrola

Dorfschaftsstr. 2, 1712 Tafers";Diesel;22.05.2017;1,520 sFr;
1671568027-2168;https://www.benzin-preis.ch/suche-kanton?next=484;"Agrola

Mostereiweg 2, 3186 Düdingen";Diesel;22.05.2017;1,520 sFr;
1671568030-2169;https://www.benzin-preis.ch/suche-kanton?next=483;"Shell

Industriestr. 2, 3186 Düdingen";Diesel;27.07.2020;1,520 sFr;2,167 sFr
1671568031-2170;https://www.benzin-preis.ch/suche-kanton?next=482;"AGROLA Tankstelle Fehraltorf

Sennhüttenweg, 8320 Fehraltorf";Diesel;23.09.2015;1,520 sFr;
1671568034-2171;https://www.benzin-preis.ch/suche-kanton?next=481;"Tamoil

Route Grand-Saint-Bernard, 1945 Liddes";Diesel;09.10.2015;1,520 sFr;
1671568036-2172;https://www.benzin-preis.ch/suche-kanton?next=480;"BP

Südstrasse 1, 9463 Oberriet SG";Diesel;29.12.2020;1,520 sFr;2,117 sFr
1671568039-2173;https://www.benzin-preis.ch/suche-kanton?next=479;"Coop Pronto

Klarastrasse 12 , 9320 Arbon";Diesel;30.10.2016;1,520 sFr;
1671568041-2174;https://www.benzin-preis.ch/suche-kanton?next=478;"Tamoil

Im Chrummenacher 8, 8308 Illnau";Diesel;30.05.2017;1,520 sFr;
1671568045-2175;https://www.benzin-preis.ch/suche-kanton?next=477;"Garage Zemp

Artherstr. 117, 6317 Oberwil b. Zug";Diesel;16.07.2015;1,520 sFr;
1671568048-2176;https://www.benzin-preis.ch/suche-kanton?next=476;"Seegarage

Seestrasse, 8266 Steckborn";Diesel;30.10.2016;1,520 sFr;
1671568050-2177;https://www.benzin-preis.ch/suche-kanton?next=475;"Walter Flückiger

Roosstrasse, 8105 Regensdorf";Diesel;12.11.2020;1,520 sFr;2,167 sFr
1671568052-2178;https://www.benzin-preis.ch/suche-kanton?next=474;"Tamoil

Zürcherstr. 70, 7320 Sargans";Diesel;07.11.2020;1,520 sFr;2,167 sFr
1671568055-2179;https://www.benzin-preis.ch/suche-kanton?next=473;"Bp Service Grandes Rives

rte de Genève 58, 1028 Préverenges";Diesel;15.12.2020;1,520 sFr;2,147 sFr
1671568057-2180;https://www.benzin-preis.ch/suche-kanton?next=472;"Socar Spiez

Simmentalstr. 35, 3700 Spiez";Diesel;14.10.2017;1,520 sFr;2,247 sFr
1671568060-2181;https://www.benzin-preis.ch/suche-kanton?next=471;"Agrola

Bernstr. 8, 3205 Gümmenen";Diesel;01.05.2017;1,520 sFr;
1671568063-2182;https://www.benzin-preis.ch/suche-kanton?next=470;"Garage Engehof Werner GmbH

Schaffhauserstrasse 227, 8222 Beringen";Diesel;21.12.2020;1,520 sFr;2,117 sFr
1671568065-2183;https://www.benzin-preis.ch/suche-kanton?next=469;"Agrola Schaffhausen

Majorenacker 17, 8207 Schaffhausen";Diesel;17.10.2020;1,520 sFr;2,167 sFr
1671568067-2184;https://www.benzin-preis.ch/suche-kanton?next=468;"Avia

St. Gallerstr. 124, 7320 Sargans";Diesel;16.11.2020;1,520 sFr;2,167 sFr
1671568069-2185;https://www.benzin-preis.ch/suche-kanton?next=467;"Shell

Hauptstr. 43, 5502 Hunzenschwil";Diesel;23.11.2020;1,520 sFr;2,167 sFr
1671568071-2186;https://www.benzin-preis.ch/suche-kanton?next=466;"Freie Tankstelle

Eichaustrasse 8, 9463 Oberriet SG";Diesel;23.12.2020;1,520 sFr;2,117 sFr
1671568073-2187;https://www.benzin-preis.ch/suche-kanton?next=465;"Avia

Hendschikerstr. 9, 5600 Lenzburg";Diesel;20.10.2015;1,515 sFr;
1671568075-2188;https://www.benzin-preis.ch/suche-kanton?next=464;"Agrola

Köllikerstr. 17, 5745 Safenwil";Diesel;12.11.2020;1,515 sFr;2,162 sFr
1671568077-2189;https://www.benzin-preis.ch/suche-kanton?next=463;"Avia

Hauptstr., 4446 Buckten";Diesel;14.06.2017;1,515 sFr;
1671568079-2190;https://www.benzin-preis.ch/suche-kanton?next=462;"Avia

Luzernerstr. 84, 6014 Littau";Diesel;31.07.2017;1,510 sFr;2,297 sFr
1671568082-2191;https://www.benzin-preis.ch/suche-kanton?next=461;"Socar

Altmarktstr. 110, 4410 Liestal";Diesel;18.12.2020;1,510 sFr;2,107 sFr
1671568084-2192;https://www.benzin-preis.ch/suche-kanton?next=460;"Migrol Service

Rheinfelsstr. 2, 7000 Chur";Diesel;13.08.2020;1,510 sFr;2,157 sFr
1671568086-2193;https://www.benzin-preis.ch/suche-kanton?next=459;"Coop Pronto

rue Battentin 1, 1630 Bulle";Diesel;14.12.2020;1,510 sFr;2,137 sFr
1671568088-2194;https://www.benzin-preis.ch/suche-kanton?next=458;"Avia

Seestr. 35, 6314 Unterägeri";Diesel;16.07.2017;1,510 sFr;2,317 sFr
1671568091-2195;https://www.benzin-preis.ch/suche-kanton?next=457;"Bucher Guyer AG

Murzlenstrasse, 8166 Niederweningen";Diesel;04.04.2015;1,510 sFr;
1671568093-2196;https://www.benzin-preis.ch/suche-kanton?next=456;"Agrola Tankstelle Eiken

Laufenburgerstr. 6, 5074 Eiken";Diesel;09.12.2016;1,510 sFr;
1671568095-2197;https://www.benzin-preis.ch/suche-kanton?next=455;"Ruedi Rüssel

Bernstr. 4, 4665 Oftringen";Diesel;14.06.2017;1,510 sFr;
1671568097-2198;https://www.benzin-preis.ch/suche-kanton?next=454;"Coop

St. Gallerstr. 52, 9400 Rorschach";Diesel;05.08.2020;1,510 sFr;2,157 sFr
1671568100-2199;https://www.benzin-preis.ch/suche-kanton?next=453;"Ruedi Rüssel

Breitenbachstr. 46, 4227 Büsserach";Diesel;14.06.2017;1,510 sFr;
1671568102-2200;https://www.benzin-preis.ch/suche-kanton?next=452;"Voegtlin-Meyer

Ausserdorfstr 29, 5107 Schinznach Dorf";Diesel;15.02.2018;1,510 sFr;2,167 sFr
1671568104-2201;https://www.benzin-preis.ch/suche-kanton?next=451;"Migrol

Zürichstr. 7, 8185 Winkel";Diesel;09.10.2020;1,510 sFr;2,157 sFr
1671568106-2202;https://www.benzin-preis.ch/suche-kanton?next=450;"Agrola

Seebnerstr. 12, 8185 Winkel";Diesel;09.10.2020;1,510 sFr;2,157 sFr
1671568108-2203;https://www.benzin-preis.ch/suche-kanton?next=449;"Pneu & Garage zur Burg

Burgstr. 18, 3600 Thun";Diesel;28.05.2017;1,510 sFr;
1671568110-2204;https://www.benzin-preis.ch/suche-kanton?next=448;"Agip

Dorfstr. 40, 6375 Beckenried";Diesel;20.03.2017;1,510 sFr;
1671568112-2205;https://www.benzin-preis.ch/suche-kanton?next=447;"Migrol

Kradolfstr. 54, 8583 Sulgen";Diesel;18.06.2020;1,510 sFr;2,157 sFr
1671568114-2206;https://www.benzin-preis.ch/suche-kanton?next=446;"Avia

Landstr. 121, 5430 Wettingen";Diesel;29.12.2020;1,510 sFr;2,107 sFr
1671568118-2207;https://www.benzin-preis.ch/suche-kanton?next=445;"Ruedi Rüssel

Seestr. 323, 8804 Au ZH";Diesel;24.09.2015;1,510 sFr;
1671568120-2208;https://www.benzin-preis.ch/suche-kanton?next=444;"Tamoil

Duensstr. 10, 3186 Düdingen";Diesel;29.12.2020;1,510 sFr;2,107 sFr
1671568123-2209;https://www.benzin-preis.ch/suche-kanton?next=443;"Socar

Talstr. 88, 7563 Samnaun Dorf";Diesel;13.12.2022;1,510 sFr;1,510 sFr
1671568125-2210;https://www.benzin-preis.ch/suche-kanton?next=442;"Socar

Seestr. 287, 8810 Horgen";Diesel;14.10.2020;1,510 sFr;2,157 sFr
1671568127-2211;https://www.benzin-preis.ch/suche-kanton?next=441;"Migrol

Talstr. 88, 7563 Samnaun Dorf";Diesel;13.12.2022;1,510 sFr;1,510 sFr
1671568129-2212;https://www.benzin-preis.ch/suche-kanton?next=440;"Hess AG

Turnierstrasse, 3124 Belpberg";Diesel;12.12.2020;1,510 sFr;2,137 sFr
1671568131-2213;https://www.benzin-preis.ch/suche-kanton?next=439;"Midland

Brühlstr. 328, 5732 Zetzwil";Diesel;17.02.2021;1,510 sFr;1,967 sFr
1671568133-2214;https://www.benzin-preis.ch/suche-kanton?next=438;"Tamoil

Route du Grand-St-Bernard, 1921 Martigny-Croix";Diesel;09.10.2015;1,510 sFr;
1671568135-2215;https://www.benzin-preis.ch/suche-kanton?next=437;"Agip

Route du Grand-St-Bernard, 1933 Sembrancher";Diesel;09.10.2015;1,510 sFr;
1671568137-2216;https://www.benzin-preis.ch/suche-kanton?next=436;"Avia

Hauptstrasse, 5015 Niedererlinsbach";Diesel;14.06.2017;1,510 sFr;
1671568139-2217;https://www.benzin-preis.ch/suche-kanton?next=435;"Migrol

Industriestr. 43 , 8404 Winterthur";Diesel;21.12.2020;1,510 sFr;2,107 sFr
1671568142-2218;https://www.benzin-preis.ch/suche-kanton?next=434;"Weier Auto AG

Rinkenbach 39, 9050 Appenzell";Diesel;22.12.2020;1,510 sFr;2,107 sFr
1671568144-2219;https://www.benzin-preis.ch/suche-kanton?next=433;"Roland Meylan

Route Suisse 45, 1196 Gland";Diesel;09.10.2016;1,510 sFr;
1671568147-2220;https://www.benzin-preis.ch/suche-kanton?next=432;"Avia

Zollplatz 7, 5322 Koblenz";Diesel;17.03.2020;1,510 sFr;2,127 sFr
1671568149-2221;https://www.benzin-preis.ch/suche-kanton?next=431;"Tancadi-Tankstelle Pino

Stradun, 7162 Tavanasa";Diesel;02.02.2021;1,510 sFr;2,027 sFr
1671568151-2222;https://www.benzin-preis.ch/suche-kanton?next=430;"Migrol

Route Industrielle 14, 1860 Aigle";Diesel;09.10.2016;1,510 sFr;
1671568153-2223;https://www.benzin-preis.ch/suche-kanton?next=429;"Autohaus Erwin Steffen 

Eduard-Huber-Str.18 , 6022 Grosswangen";Diesel;11.02.2017;1,510 sFr;
1671568156-2224;https://www.benzin-preis.ch/suche-kanton?next=428;"Coop

Badenerstrasse 812, 8048 Zürich";Diesel;02.12.2020;1,510 sFr;2,137 sFr
1671568158-2225;https://www.benzin-preis.ch/suche-kanton?next=427;"Migrol

Buchmoos 333 , 8311 Brütten";Diesel;21.12.2020;1,510 sFr;2,107 sFr
1671568160-2226;https://www.benzin-preis.ch/suche-kanton?next=426;"Obfelder Dorfmärt

Dorfstrasse 48, 8912 Obfelden";Diesel;14.10.2020;1,510 sFr;2,157 sFr
1671568163-2227;https://www.benzin-preis.ch/suche-kanton?next=425;"Avia

A. Quiquerez 14, 2800 Delémont";Diesel;21.05.2020;1,510 sFr;2,177 sFr
1671568165-2228;https://www.benzin-preis.ch/suche-kanton?next=424;"Migrol

Staatsstr. 178 , 9463 Oberriet SG";Diesel;23.12.2020;1,510 sFr;2,107 sFr
1671568168-2229;https://www.benzin-preis.ch/suche-kanton?next=423;"Agrola 

Hauptstr. 3, 9214 Kradolf-Schönenb.";Diesel;18.06.2020;1,510 sFr;2,157 sFr
1671568170-2230;https://www.benzin-preis.ch/suche-kanton?next=422;"BP

Zentralstr. 54 , 5610 Wohlen AG";Diesel;26.11.2020;1,510 sFr;2,137 sFr
1671568172-2231;https://www.benzin-preis.ch/suche-kanton?next=421;"Scall

Zugerstr. 82, 8810 Horgen";Diesel;13.11.2020;1,510 sFr;2,157 sFr
1671568174-2232;https://www.benzin-preis.ch/suche-kanton?next=420;"Avia

Jonenstr. 32, 8913 Ottenbach";Diesel;14.10.2020;1,509 sFr;2,156 sFr
1671568176-2233;https://www.benzin-preis.ch/suche-kanton?next=419;"Autobahn-Center Münsingen Ost A6

Muensingen Ost, 3110 Münsingen";Diesel;25.10.2020;1,509 sFr;2,156 sFr
1671568178-2234;https://www.benzin-preis.ch/suche-kanton?next=418;"Tamoil

Dübendorferstr. 123, 8051 Zürich";Diesel;06.04.2020;1,500 sFr;2,137 sFr
1671568181-2235;https://www.benzin-preis.ch/suche-kanton?next=417;"Avia

Schiffländestr. 3, 5000 Aarau";Diesel;14.11.2020;1,500 sFr;2,147 sFr
1671568184-2236;https://www.benzin-preis.ch/suche-kanton?next=416;"BP Tankstelle

Badenerstr. 16, 5442 Fislisbach";Diesel;11.12.2020;1,500 sFr;2,127 sFr
1671568187-2237;https://www.benzin-preis.ch/suche-kanton?next=415;"Migrol

Frutigenstrasse 49, 3600 Thun";Diesel;03.08.2017;1,500 sFr;2,287 sFr
1671568190-2238;https://www.benzin-preis.ch/suche-kanton?next=414;"Seeblick Garage AG

Hügsamstrasse 2, 8833 Samstagern";Diesel;09.09.2016;1,500 sFr;
1671568192-2239;https://www.benzin-preis.ch/suche-kanton?next=413;"Kreuchi

Baslerstrasse 9, 4710 Balsthal";Diesel;28.01.2021;1,500 sFr;2,017 sFr
1671568194-2240;https://www.benzin-preis.ch/suche-kanton?next=412;"Avia

Schäracher 2, 6232 Geuensee";Diesel;16.07.2017;1,500 sFr;2,307 sFr
1671568196-2241;https://www.benzin-preis.ch/suche-kanton?next=411;"Shell

Kantonsstr. 34, 6232 Geuensee";Diesel;16.07.2017;1,500 sFr;2,307 sFr
1671568198-2242;https://www.benzin-preis.ch/suche-kanton?next=410;"Agrola

Luzernerstr. 18, 6233 Büron";Diesel;16.07.2017;1,500 sFr;2,307 sFr
1671568201-2243;https://www.benzin-preis.ch/suche-kanton?next=409;"Avia

St. Gallerstr. 2, 9403 Goldach";Diesel;26.12.2020;1,500 sFr;2,097 sFr
1671568205-2244;https://www.benzin-preis.ch/suche-kanton?next=408;"Agrola

Grund, 6234 Triengen";Diesel;16.07.2017;1,500 sFr;2,307 sFr
1671568207-2245;https://www.benzin-preis.ch/suche-kanton?next=407;"Eni

Oltnerstrasse 32, 4622 Egerkingen";Diesel;10.09.2020;1,500 sFr;2,147 sFr
1671568209-2246;https://www.benzin-preis.ch/suche-kanton?next=406;"BP

Flughofstr. 47, 8153 Rümlang";Diesel;23.12.2020;1,500 sFr;2,097 sFr
1671568211-2247;https://www.benzin-preis.ch/suche-kanton?next=405;"Tamoil

Hauptstr. 44, 6315 Oberägeri";Diesel;12.12.2020;1,500 sFr;2,127 sFr
1671568213-2248;https://www.benzin-preis.ch/suche-kanton?next=404;"Shell

Winkelriedstr. 7a, 3014 Bern";Diesel;13.10.2016;1,500 sFr;
1671568216-2249;https://www.benzin-preis.ch/suche-kanton?next=403;"Aviamat Tankstelle

Oberstr. 137, 9000 St. Gallen";Diesel;05.08.2020;1,500 sFr;2,147 sFr
1671568218-2250;https://www.benzin-preis.ch/suche-kanton?next=402;"Avia

Hüttnerstr. 25, 8824 Schönenberg ZH";Diesel;15.10.2020;1,500 sFr;2,147 sFr
1671568220-2251;https://www.benzin-preis.ch/suche-kanton?next=401;"Agrola

Hüttnerstr. 10, 8824 Schönenberg ZH";Diesel;15.10.2020;1,500 sFr;2,147 sFr
1671568222-2252;https://www.benzin-preis.ch/suche-kanton?next=400;"Acla da Fans

Samnaunerstrasse, 7560 Martina";Diesel;19.12.2022;1,500 sFr;1,500 sFr
1671568224-2253;https://www.benzin-preis.ch/suche-kanton?next=399;"Autocenter Mels AG

Zeughausstrasse 18, 8887 Mels";Diesel;16.11.2020;1,500 sFr;2,147 sFr
1671568226-2254;https://www.benzin-preis.ch/suche-kanton?next=398;"Agip

Niederried 16, 1716 Oberschrot";Diesel;22.05.2017;1,500 sFr;
1671568228-2255;https://www.benzin-preis.ch/suche-kanton?next=397;"Avia

Seestr. 73, 8805 Richterswil";Diesel;15.07.2017;1,500 sFr;2,307 sFr
1671568230-2256;https://www.benzin-preis.ch/suche-kanton?next=396;"Hofmatt-Garage AG

Hofmatt163, 1715 Alterswil FR";Diesel;22.05.2017;1,500 sFr;
1671568232-2257;https://www.benzin-preis.ch/suche-kanton?next=395;"Agrola

Galteren 21, 1715 Alterswil FR";Diesel;22.05.2017;1,500 sFr;
